image_id,image_path,label,xmin,ymin,xmax,ymax,age,gender,confidence,source
431,images/img_00431.jpg,mouse,11,286,185,452,,,0.88,synthetic_dataset
37,images/img_00037.jpg,keyboard,81,346,268,524,,,0.95,synthetic_dataset
1038,images/img_01038.jpg,hand,375,53,495,183,,,0.88,synthetic_dataset
833,images/img_00833.jpg,mouse,365,358,506,394,,,0.85,synthetic_dataset
1729,images/img_01729.jpg,laptop,23,64,143,111,,,0.94,synthetic_dataset
408,images/img_00408.jpg,book,300,130,407,295,,,0.87,synthetic_dataset
732,images/img_00732.jpg,bottle,143,15,184,214,,,0.89,synthetic_dataset
606,images/img_00606.jpg,face,262,87,428,160,70,male,0.87,synthetic_dataset
669,images/img_00669.jpg,phone,378,37,560,86,,,0.95,synthetic_dataset
1582,images/img_01582.jpg,mouse,183,34,333,92,,,0.95,synthetic_dataset
1119,images/img_01119.jpg,person,334,399,416,424,,,0.91,synthetic_dataset
502,images/img_00502.jpg,face,21,128,126,213,61,female,0.96,synthetic_dataset
1692,images/img_01692.jpg,hand,209,175,350,273,,,0.9,synthetic_dataset
1357,images/img_01357.jpg,hand,61,383,147,517,,,0.87,synthetic_dataset
387,images/img_00387.jpg,face,228,250,287,370,39,male,0.91,synthetic_dataset
1533,images/img_01533.jpg,hand,180,62,257,136,,,0.89,synthetic_dataset
738,images/img_00738.jpg,book,28,325,201,347,,,0.99,synthetic_dataset
1789,images/img_01789.jpg,laptop,318,191,444,330,,,0.9,synthetic_dataset
1826,images/img_01826.jpg,book,76,10,171,77,,,0.94,synthetic_dataset
1229,images/img_01229.jpg,hand,389,146,466,174,,,0.9,synthetic_dataset
934,images/img_00934.jpg,hand,38,205,200,348,,,0.86,synthetic_dataset
921,images/img_00921.jpg,bottle,348,81,467,214,,,0.94,synthetic_dataset
423,images/img_00423.jpg,bottle,57,293,194,338,,,0.97,synthetic_dataset
522,images/img_00522.jpg,bottle,43,43,135,174,,,0.98,synthetic_dataset
976,images/img_00976.jpg,mouse,227,18,271,103,,,0.88,synthetic_dataset
359,images/img_00359.jpg,person,268,175,348,201,,,0.99,synthetic_dataset
191,images/img_00191.jpg,person,30,24,124,151,,,0.86,synthetic_dataset
601,images/img_00601.jpg,hand,260,286,280,455,,,0.94,synthetic_dataset
1251,images/img_01251.jpg,laptop,0,349,181,424,,,0.93,synthetic_dataset
77,images/img_00077.jpg,person,17,201,106,357,,,0.99,synthetic_dataset
1978,images/img_01978.jpg,laptop,136,390,253,501,,,0.86,synthetic_dataset
1703,images/img_01703.jpg,mouse,5,37,138,114,,,0.95,synthetic_dataset
1798,images/img_01798.jpg,person,179,175,216,330,,,1.0,synthetic_dataset
1328,images/img_01328.jpg,mouse,154,365,324,404,,,0.86,synthetic_dataset
1043,images/img_01043.jpg,cup,121,259,283,439,,,0.93,synthetic_dataset
518,images/img_00518.jpg,bottle,278,149,307,289,,,0.95,synthetic_dataset
1940,images/img_01940.jpg,bottle,44,23,151,161,,,0.93,synthetic_dataset
983,images/img_00983.jpg,cup,388,119,488,187,,,0.9,synthetic_dataset
1305,images/img_01305.jpg,hand,19,44,72,225,,,0.91,synthetic_dataset
1754,images/img_01754.jpg,book,194,108,257,138,,,0.97,synthetic_dataset
1992,images/img_01992.jpg,hand,181,275,304,446,,,0.99,synthetic_dataset
1928,images/img_01928.jpg,mouse,231,353,297,429,,,0.91,synthetic_dataset
909,images/img_00909.jpg,face,127,152,248,173,5,male,0.89,synthetic_dataset
243,images/img_00243.jpg,bottle,33,191,128,387,,,0.92,synthetic_dataset
542,images/img_00542.jpg,mouse,43,199,155,372,,,0.86,synthetic_dataset
709,images/img_00709.jpg,laptop,56,3,117,180,,,0.92,synthetic_dataset
814,images/img_00814.jpg,hand,342,127,485,172,,,0.88,synthetic_dataset
303,images/img_00303.jpg,laptop,202,140,319,260,,,0.98,synthetic_dataset
1385,images/img_01385.jpg,bottle,327,355,444,413,,,0.94,synthetic_dataset
1674,images/img_01674.jpg,person,225,398,248,569,,,0.99,synthetic_dataset
1069,images/img_01069.jpg,book,34,378,167,430,,,0.85,synthetic_dataset
1606,images/img_01606.jpg,hand,288,62,470,231,,,0.89,synthetic_dataset
48,images/img_00048.jpg,phone,153,34,207,132,,,0.92,synthetic_dataset
1977,images/img_01977.jpg,hand,177,268,324,384,,,0.91,synthetic_dataset
1430,images/img_01430.jpg,phone,286,177,371,270,,,0.87,synthetic_dataset
1696,images/img_01696.jpg,mouse,124,12,167,53,,,0.9,synthetic_dataset
205,images/img_00205.jpg,mouse,396,91,417,272,,,0.88,synthetic_dataset
101,images/img_00101.jpg,face,368,238,434,438,44,male,0.92,synthetic_dataset
1170,images/img_01170.jpg,phone,158,123,252,291,,,0.95,synthetic_dataset
1071,images/img_01071.jpg,bottle,18,121,174,291,,,0.88,synthetic_dataset
213,images/img_00213.jpg,book,163,376,362,470,,,0.97,synthetic_dataset
1777,images/img_01777.jpg,face,359,247,395,282,5,male,0.95,synthetic_dataset
1945,images/img_01945.jpg,person,51,13,186,42,,,0.95,synthetic_dataset
1840,images/img_01840.jpg,mouse,125,225,263,376,,,0.97,synthetic_dataset
241,images/img_00241.jpg,person,266,61,337,245,,,0.91,synthetic_dataset
1993,images/img_01993.jpg,bottle,338,286,505,460,,,0.85,synthetic_dataset
1141,images/img_01141.jpg,face,249,49,408,99,13,female,0.9,synthetic_dataset
1715,images/img_01715.jpg,person,51,398,200,586,,,0.95,synthetic_dataset
1680,images/img_01680.jpg,mouse,164,20,249,192,,,0.89,synthetic_dataset
645,images/img_00645.jpg,phone,365,138,549,276,,,0.86,synthetic_dataset
1899,images/img_01899.jpg,keyboard,35,146,218,196,,,0.86,synthetic_dataset
1217,images/img_01217.jpg,hand,90,342,184,522,,,0.99,synthetic_dataset
523,images/img_00523.jpg,book,341,316,530,511,,,0.98,synthetic_dataset
1630,images/img_01630.jpg,book,90,382,242,510,,,0.93,synthetic_dataset
595,images/img_00595.jpg,face,187,46,299,73,58,male,0.88,synthetic_dataset
118,images/img_00118.jpg,mouse,136,275,260,472,,,0.86,synthetic_dataset
339,images/img_00339.jpg,hand,264,375,312,490,,,0.9,synthetic_dataset
1460,images/img_01460.jpg,mouse,211,155,284,271,,,0.92,synthetic_dataset
1363,images/img_01363.jpg,cup,309,225,452,283,,,0.96,synthetic_dataset
645,images/img_00645.jpg,person,377,49,444,99,,,0.87,synthetic_dataset
1553,images/img_01553.jpg,book,177,253,200,432,,,0.86,synthetic_dataset
1307,images/img_01307.jpg,mouse,245,344,380,405,,,0.87,synthetic_dataset
120,images/img_00120.jpg,bottle,201,329,280,383,,,0.88,synthetic_dataset
483,images/img_00483.jpg,cup,92,36,235,203,,,0.97,synthetic_dataset
1978,images/img_01978.jpg,face,238,379,288,441,64,male,0.88,synthetic_dataset
916,images/img_00916.jpg,keyboard,66,2,211,86,,,0.91,synthetic_dataset
1579,images/img_01579.jpg,bottle,261,259,361,330,,,0.87,synthetic_dataset
668,images/img_00668.jpg,face,24,398,61,464,62,female,0.89,synthetic_dataset
869,images/img_00869.jpg,cup,40,332,145,373,,,0.89,synthetic_dataset
1198,images/img_01198.jpg,person,312,133,417,262,,,0.91,synthetic_dataset
550,images/img_00550.jpg,mouse,38,394,199,419,,,0.96,synthetic_dataset
827,images/img_00827.jpg,book,93,56,157,94,,,0.97,synthetic_dataset
1988,images/img_01988.jpg,face,191,160,238,309,55,male,0.94,synthetic_dataset
142,images/img_00142.jpg,book,255,148,399,176,,,0.95,synthetic_dataset
417,images/img_00417.jpg,book,60,212,118,354,,,0.95,synthetic_dataset
1336,images/img_01336.jpg,phone,252,370,367,554,,,0.96,synthetic_dataset
1819,images/img_01819.jpg,cup,196,174,298,318,,,0.87,synthetic_dataset
223,images/img_00223.jpg,keyboard,279,337,333,410,,,0.9,synthetic_dataset
576,images/img_00576.jpg,person,128,80,237,181,,,0.96,synthetic_dataset
102,images/img_00102.jpg,keyboard,152,142,331,339,,,0.99,synthetic_dataset
923,images/img_00923.jpg,phone,234,253,266,337,,,0.92,synthetic_dataset
908,images/img_00908.jpg,hand,206,83,325,244,,,0.88,synthetic_dataset
1657,images/img_01657.jpg,cup,369,97,468,168,,,0.94,synthetic_dataset
1704,images/img_01704.jpg,face,247,185,356,292,32,female,0.91,synthetic_dataset
781,images/img_00781.jpg,mouse,95,32,248,98,,,0.98,synthetic_dataset
605,images/img_00605.jpg,person,349,87,395,141,,,0.99,synthetic_dataset
9,images/img_00009.jpg,cup,235,314,406,422,,,0.92,synthetic_dataset
1220,images/img_01220.jpg,keyboard,238,206,277,307,,,0.86,synthetic_dataset
1391,images/img_01391.jpg,bottle,205,155,368,216,,,0.85,synthetic_dataset
821,images/img_00821.jpg,book,12,193,72,275,,,0.9,synthetic_dataset
861,images/img_00861.jpg,phone,198,246,239,267,,,0.97,synthetic_dataset
1088,images/img_01088.jpg,bottle,208,38,254,144,,,0.99,synthetic_dataset
996,images/img_00996.jpg,bottle,150,220,264,330,,,0.96,synthetic_dataset
1992,images/img_01992.jpg,hand,236,144,356,203,,,0.89,synthetic_dataset
1569,images/img_01569.jpg,keyboard,385,379,522,431,,,0.85,synthetic_dataset
113,images/img_00113.jpg,bottle,351,379,545,547,,,0.89,synthetic_dataset
1153,images/img_01153.jpg,mouse,33,250,213,331,,,0.89,synthetic_dataset
1612,images/img_01612.jpg,person,43,396,88,557,,,0.87,synthetic_dataset
1169,images/img_01169.jpg,face,319,235,414,338,63,male,0.97,synthetic_dataset
1356,images/img_01356.jpg,book,195,306,265,415,,,0.96,synthetic_dataset
1184,images/img_01184.jpg,cup,377,136,529,251,,,0.97,synthetic_dataset
829,images/img_00829.jpg,keyboard,388,199,509,260,,,0.94,synthetic_dataset
829,images/img_00829.jpg,book,300,132,411,181,,,0.87,synthetic_dataset
1172,images/img_01172.jpg,bottle,269,117,341,214,,,0.92,synthetic_dataset
1866,images/img_01866.jpg,cup,14,109,152,157,,,0.89,synthetic_dataset
263,images/img_00263.jpg,cup,224,8,284,105,,,0.89,synthetic_dataset
201,images/img_00201.jpg,book,253,347,286,483,,,0.86,synthetic_dataset
1172,images/img_01172.jpg,hand,341,165,424,311,,,0.87,synthetic_dataset
977,images/img_00977.jpg,mouse,115,86,197,118,,,0.87,synthetic_dataset
203,images/img_00203.jpg,laptop,24,125,84,307,,,0.85,synthetic_dataset
690,images/img_00690.jpg,bottle,234,157,379,242,,,1.0,synthetic_dataset
1421,images/img_01421.jpg,hand,129,116,217,242,,,0.99,synthetic_dataset
787,images/img_00787.jpg,face,325,145,406,269,45,male,0.95,synthetic_dataset
907,images/img_00907.jpg,cup,7,214,119,321,,,0.96,synthetic_dataset
1035,images/img_01035.jpg,mouse,144,290,272,377,,,0.92,synthetic_dataset
157,images/img_00157.jpg,hand,282,191,413,211,,,0.94,synthetic_dataset
998,images/img_00998.jpg,person,302,368,438,555,,,0.99,synthetic_dataset
197,images/img_00197.jpg,bottle,156,292,341,413,,,0.97,synthetic_dataset
1695,images/img_01695.jpg,phone,310,167,465,321,,,0.89,synthetic_dataset
385,images/img_00385.jpg,mouse,161,159,243,271,,,0.88,synthetic_dataset
828,images/img_00828.jpg,cup,3,284,143,407,,,0.89,synthetic_dataset
1635,images/img_01635.jpg,phone,43,291,71,359,,,0.99,synthetic_dataset
360,images/img_00360.jpg,face,89,315,229,449,21,male,0.98,synthetic_dataset
1278,images/img_01278.jpg,laptop,187,293,221,363,,,1.0,synthetic_dataset
275,images/img_00275.jpg,laptop,391,301,441,391,,,0.92,synthetic_dataset
208,images/img_00208.jpg,laptop,11,130,39,254,,,0.99,synthetic_dataset
1309,images/img_01309.jpg,mouse,307,296,332,434,,,0.99,synthetic_dataset
87,images/img_00087.jpg,bottle,267,45,403,96,,,0.94,synthetic_dataset
1905,images/img_01905.jpg,phone,32,327,83,480,,,0.9,synthetic_dataset
430,images/img_00430.jpg,keyboard,325,67,387,168,,,0.96,synthetic_dataset
374,images/img_00374.jpg,phone,62,354,260,551,,,0.96,synthetic_dataset
150,images/img_00150.jpg,bottle,13,264,149,367,,,0.89,synthetic_dataset
991,images/img_00991.jpg,keyboard,125,177,170,349,,,0.87,synthetic_dataset
711,images/img_00711.jpg,mouse,82,209,152,371,,,0.97,synthetic_dataset
1936,images/img_01936.jpg,keyboard,216,165,386,320,,,0.94,synthetic_dataset
1172,images/img_01172.jpg,hand,356,229,429,355,,,0.99,synthetic_dataset
530,images/img_00530.jpg,keyboard,169,85,240,122,,,0.98,synthetic_dataset
1727,images/img_01727.jpg,hand,54,24,129,119,,,0.86,synthetic_dataset
1676,images/img_01676.jpg,face,173,237,347,329,45,male,0.91,synthetic_dataset
1962,images/img_01962.jpg,person,381,148,516,276,,,0.91,synthetic_dataset
1012,images/img_01012.jpg,cup,37,350,166,473,,,0.86,synthetic_dataset
1007,images/img_01007.jpg,phone,398,198,583,329,,,0.94,synthetic_dataset
695,images/img_00695.jpg,person,182,350,260,541,,,0.94,synthetic_dataset
806,images/img_00806.jpg,hand,266,159,293,328,,,0.92,synthetic_dataset
303,images/img_00303.jpg,book,231,13,415,161,,,1.0,synthetic_dataset
656,images/img_00656.jpg,laptop,294,24,456,111,,,0.98,synthetic_dataset
1092,images/img_01092.jpg,phone,129,298,284,461,,,0.9,synthetic_dataset
1673,images/img_01673.jpg,face,29,70,199,125,38,male,0.97,synthetic_dataset
1928,images/img_01928.jpg,keyboard,111,180,263,283,,,0.95,synthetic_dataset
1087,images/img_01087.jpg,person,268,127,401,254,,,0.98,synthetic_dataset
88,images/img_00088.jpg,person,62,391,206,491,,,0.94,synthetic_dataset
682,images/img_00682.jpg,keyboard,45,313,225,510,,,0.97,synthetic_dataset
183,images/img_00183.jpg,laptop,141,164,226,241,,,0.91,synthetic_dataset
1671,images/img_01671.jpg,bottle,50,63,245,138,,,0.99,synthetic_dataset
1533,images/img_01533.jpg,keyboard,154,298,210,389,,,1.0,synthetic_dataset
728,images/img_00728.jpg,hand,314,324,475,387,,,0.91,synthetic_dataset
35,images/img_00035.jpg,keyboard,142,138,318,185,,,0.91,synthetic_dataset
1836,images/img_01836.jpg,book,279,117,469,296,,,0.89,synthetic_dataset
1478,images/img_01478.jpg,hand,182,151,251,344,,,0.87,synthetic_dataset
380,images/img_00380.jpg,cup,156,194,328,225,,,0.96,synthetic_dataset
369,images/img_00369.jpg,face,327,179,499,284,45,male,0.88,synthetic_dataset
118,images/img_00118.jpg,bottle,91,146,276,296,,,0.95,synthetic_dataset
770,images/img_00770.jpg,phone,233,255,375,437,,,0.89,synthetic_dataset
1640,images/img_01640.jpg,book,313,282,488,392,,,0.98,synthetic_dataset
187,images/img_00187.jpg,hand,87,138,282,225,,,0.97,synthetic_dataset
1392,images/img_01392.jpg,laptop,348,356,399,471,,,0.89,synthetic_dataset
834,images/img_00834.jpg,face,94,216,135,404,64,male,0.89,synthetic_dataset
811,images/img_00811.jpg,keyboard,230,109,395,156,,,0.95,synthetic_dataset
434,images/img_00434.jpg,hand,375,321,411,426,,,0.88,synthetic_dataset
1366,images/img_01366.jpg,hand,359,317,504,476,,,0.88,synthetic_dataset
697,images/img_00697.jpg,keyboard,248,27,396,195,,,0.86,synthetic_dataset
104,images/img_00104.jpg,cup,47,182,180,368,,,0.97,synthetic_dataset
866,images/img_00866.jpg,person,219,206,341,238,,,0.99,synthetic_dataset
332,images/img_00332.jpg,hand,151,165,186,212,,,0.97,synthetic_dataset
1194,images/img_01194.jpg,cup,241,302,277,472,,,0.99,synthetic_dataset
1379,images/img_01379.jpg,hand,283,267,311,315,,,0.95,synthetic_dataset
446,images/img_00446.jpg,mouse,116,171,245,223,,,0.87,synthetic_dataset
409,images/img_00409.jpg,cup,322,387,472,407,,,0.94,synthetic_dataset
889,images/img_00889.jpg,face,317,31,337,62,56,female,0.93,synthetic_dataset
68,images/img_00068.jpg,hand,248,326,390,443,,,0.89,synthetic_dataset
360,images/img_00360.jpg,bottle,5,289,183,370,,,0.92,synthetic_dataset
535,images/img_00535.jpg,book,383,137,497,209,,,0.97,synthetic_dataset
1552,images/img_01552.jpg,face,300,339,368,530,70,female,0.89,synthetic_dataset
474,images/img_00474.jpg,keyboard,331,94,471,245,,,0.88,synthetic_dataset
355,images/img_00355.jpg,book,308,89,335,270,,,0.94,synthetic_dataset
356,images/img_00356.jpg,mouse,362,167,490,254,,,0.98,synthetic_dataset
127,images/img_00127.jpg,laptop,317,175,392,267,,,0.96,synthetic_dataset
383,images/img_00383.jpg,book,151,164,243,186,,,0.99,synthetic_dataset
1603,images/img_01603.jpg,book,313,247,339,399,,,0.91,synthetic_dataset
44,images/img_00044.jpg,cup,157,376,259,485,,,0.92,synthetic_dataset
1156,images/img_01156.jpg,laptop,75,319,173,477,,,1.0,synthetic_dataset
1915,images/img_01915.jpg,mouse,84,150,154,193,,,0.95,synthetic_dataset
412,images/img_00412.jpg,mouse,357,249,534,321,,,0.89,synthetic_dataset
1682,images/img_01682.jpg,phone,130,113,258,134,,,0.87,synthetic_dataset
40,images/img_00040.jpg,laptop,55,71,179,179,,,0.9,synthetic_dataset
1117,images/img_01117.jpg,bottle,200,355,333,480,,,0.94,synthetic_dataset
1275,images/img_01275.jpg,person,191,173,333,281,,,0.87,synthetic_dataset
1390,images/img_01390.jpg,mouse,238,105,344,169,,,1.0,synthetic_dataset
340,images/img_00340.jpg,bottle,129,388,261,411,,,0.93,synthetic_dataset
547,images/img_00547.jpg,keyboard,244,71,346,112,,,0.87,synthetic_dataset
902,images/img_00902.jpg,hand,267,356,460,481,,,0.91,synthetic_dataset
519,images/img_00519.jpg,face,91,148,236,310,44,female,0.9,synthetic_dataset
1896,images/img_01896.jpg,book,164,15,296,190,,,0.86,synthetic_dataset
1515,images/img_01515.jpg,face,281,278,472,422,10,male,0.91,synthetic_dataset
1630,images/img_01630.jpg,book,260,95,429,165,,,0.86,synthetic_dataset
1585,images/img_01585.jpg,face,260,40,295,75,13,female,0.98,synthetic_dataset
1853,images/img_01853.jpg,mouse,160,280,197,392,,,0.9,synthetic_dataset
782,images/img_00782.jpg,mouse,159,353,219,451,,,0.99,synthetic_dataset
41,images/img_00041.jpg,laptop,335,130,382,262,,,0.88,synthetic_dataset
1665,images/img_01665.jpg,cup,169,257,244,376,,,0.87,synthetic_dataset
1194,images/img_01194.jpg,cup,174,358,256,469,,,0.85,synthetic_dataset
1837,images/img_01837.jpg,person,254,325,332,455,,,0.86,synthetic_dataset
1527,images/img_01527.jpg,phone,66,29,107,228,,,0.93,synthetic_dataset
1551,images/img_01551.jpg,person,5,374,71,396,,,0.98,synthetic_dataset
1100,images/img_01100.jpg,phone,323,271,416,333,,,0.85,synthetic_dataset
1626,images/img_01626.jpg,book,37,392,61,437,,,0.97,synthetic_dataset
313,images/img_00313.jpg,mouse,360,303,529,458,,,0.97,synthetic_dataset
1053,images/img_01053.jpg,phone,224,161,345,332,,,0.92,synthetic_dataset
608,images/img_00608.jpg,hand,166,268,245,304,,,0.92,synthetic_dataset
1284,images/img_01284.jpg,face,125,4,253,28,50,male,0.88,synthetic_dataset
674,images/img_00674.jpg,mouse,23,177,111,248,,,0.94,synthetic_dataset
628,images/img_00628.jpg,mouse,222,360,319,520,,,0.99,synthetic_dataset
1962,images/img_01962.jpg,mouse,302,182,360,306,,,0.85,synthetic_dataset
1919,images/img_01919.jpg,face,377,211,572,305,64,female,0.92,synthetic_dataset
1918,images/img_01918.jpg,person,386,263,411,283,,,0.97,synthetic_dataset
697,images/img_00697.jpg,hand,61,107,250,294,,,1.0,synthetic_dataset
739,images/img_00739.jpg,hand,130,140,183,187,,,0.98,synthetic_dataset
1100,images/img_01100.jpg,keyboard,296,254,356,304,,,0.92,synthetic_dataset
1739,images/img_01739.jpg,book,266,79,457,255,,,0.95,synthetic_dataset
1882,images/img_01882.jpg,hand,12,50,82,91,,,0.9,synthetic_dataset
404,images/img_00404.jpg,phone,76,184,212,363,,,0.94,synthetic_dataset
1551,images/img_01551.jpg,mouse,330,334,445,411,,,0.87,synthetic_dataset
1838,images/img_01838.jpg,hand,338,188,519,331,,,0.91,synthetic_dataset
1382,images/img_01382.jpg,keyboard,159,214,311,287,,,0.95,synthetic_dataset
195,images/img_00195.jpg,hand,235,66,274,149,,,0.97,synthetic_dataset
952,images/img_00952.jpg,mouse,71,31,180,75,,,0.89,synthetic_dataset
1327,images/img_01327.jpg,phone,215,143,281,243,,,0.96,synthetic_dataset
716,images/img_00716.jpg,cup,50,195,112,247,,,0.93,synthetic_dataset
1104,images/img_01104.jpg,hand,400,345,484,433,,,0.86,synthetic_dataset
1701,images/img_01701.jpg,cup,169,217,231,244,,,0.93,synthetic_dataset
1586,images/img_01586.jpg,laptop,61,93,101,223,,,0.89,synthetic_dataset
1902,images/img_01902.jpg,face,18,119,148,142,70,male,0.92,synthetic_dataset
1368,images/img_01368.jpg,keyboard,220,221,407,286,,,0.96,synthetic_dataset
1787,images/img_01787.jpg,cup,126,54,247,80,,,0.97,synthetic_dataset
1809,images/img_01809.jpg,mouse,113,60,241,200,,,0.96,synthetic_dataset
644,images/img_00644.jpg,face,184,77,377,124,34,female,0.99,synthetic_dataset
1954,images/img_01954.jpg,hand,62,26,164,200,,,0.98,synthetic_dataset
1640,images/img_01640.jpg,phone,11,13,81,208,,,0.86,synthetic_dataset
357,images/img_00357.jpg,keyboard,43,337,228,532,,,0.99,synthetic_dataset
583,images/img_00583.jpg,phone,374,395,437,524,,,0.92,synthetic_dataset
746,images/img_00746.jpg,keyboard,66,36,217,216,,,0.9,synthetic_dataset
1922,images/img_01922.jpg,person,69,106,172,237,,,0.89,synthetic_dataset
1220,images/img_01220.jpg,bottle,188,215,314,294,,,0.94,synthetic_dataset
